trade_date,equity
2020-06-03,1372658.821839138
2020-06-04,1353890.5750490366
2020-06-05,1355642.2780827796
2020-06-08,1355725.6925129578
2020-06-09,1358436.66149375
2020-06-10,1353515.2101132346
2020-06-11,1353890.5750490366
2020-06-12,1353515.2101132346
2020-06-15,1364651.036542028
2020-06-16,1369155.4157716525
2020-06-17,1367612.248813355
2020-06-18,1377830.516510188
2020-06-19,1374911.01145395
2020-06-22,1383127.3328265054
2020-06-23,1385629.7657318523
2020-06-24,1387298.0543354168
2020-06-29,1384420.256494268
2020-06-30,1381208.8009324062
2020-07-01,1385629.7657318523
2020-07-02,1424876.2551307082
2020-07-03,1434885.9867520956
2020-07-06,1446647.4214072258
2020-07-07,1443185.7225548292
2020-07-08,1450067.413044533
2020-07-09,1440724.9968645715
2020-07-10,1448732.7821616814
2020-07-13,1462245.9198505543
2020-07-14,1456365.2025229894
2020-07-15,1427628.9313265898
2020-07-16,1435261.3516878977
2020-07-17,1440933.532940017
2020-07-20,1451443.7511424737
2020-07-21,1448607.660516414
2020-07-22,1451944.237723543
2020-07-23,1434218.6713106697
2020-07-24,1436721.1042160166
2020-07-27,1446313.7636865128
2020-07-28,1450651.3140557804
2020-07-29,1449024.7326673053
2020-07-30,1450192.5346898003
2020-07-31,1477594.1750033482
2020-08-03,1470462.2412231097
2020-08-04,1466124.6908538418
2020-08-05,1458158.6127718212
2020-08-06,1447147.907988295
2020-08-07,1439348.6587666308
2020-08-10,1436929.6402914622
2020-08-11,1423875.2819685696
2020-08-12,1423499.9170327676
2020-08-13,1426336.0076588274
2020-08-14,1429172.0982848871
2020-08-17,1429547.463220689
2020-08-18,1422624.065515896
2020-08-19,1415658.9605960143
2020-08-20,1424459.182979817
2020-08-21,1428087.71069257
2020-08-24,1423708.4531082131
2020-08-25,1430089.6570168475
2020-08-26,1438931.5866157396
2020-08-27,1471129.5566645355
2020-08-28,1475759.0575394272
2020-08-31,1491816.335348736
2020-09-01,1516173.3489607782
2020-09-02,1493651.452812657
2020-09-03,1464456.4022502773
2020-09-04,1443602.7947057204
2020-09-07,1449233.2687427509
2020-09-08,1435094.5228275412
2020-09-09,1440808.4112947497
2020-09-10,1468627.1237591887
2020-09-11,1456114.9592324544
2020-09-14,1453403.9902516622
2020-09-15,1448691.0749465923
2020-09-16,1435219.6444728086
2020-09-17,1446313.7636865128
2020-09-18,1438389.392819581
2020-09-21,1433926.7208050461
2020-09-22,1436304.0320651254
2020-09-23,1421915.0428593813
2020-09-24,1421915.0428593813
2020-09-25,1413573.5998415584
2020-09-28,1418411.6367918956
2020-09-29,1418411.6367918956
2020-09-30,1427628.9313265898
2020-10-09,1441976.213317245
2020-10-12,1442351.578253047
2020-10-13,1438597.9288950267
2020-10-14,1431841.3600505902
2020-10-15,1434427.2073861153
2020-10-16,1424417.4757647282
2020-10-19,1427420.3952511442
2020-10-20,1422707.4799460745
2020-10-21,1419412.6099540344
2020-10-22,1417827.735780648
2020-10-23,1408151.6618799737
2020-10-26,1413990.6719924496
2020-10-27,1420663.8264067078
2020-10-28,1429088.683854709
2020-10-29,1422582.358300807
2020-10-30,1412656.041109598
2020-11-02,1414699.6946489646
2020-11-03,1410237.0226344294
2020-11-04,1419454.3171691236
2020-11-05,1413114.8204755783
2020-11-06,1422373.8222253616
2020-11-09,1415200.181230034
2020-11-10,1410153.6082042512
2020-11-11,1405148.7423935574
2020-11-12,1399434.853926349
2020-11-13,1397933.3941831407
2020-11-16,1395055.596341992
2020-11-17,1396056.5695041306
2020-11-18,1394805.3530514573
2020-11-19,1401269.97139027
2020-11-20,1402312.6517674979
2020-11-23,1400143.8765828637
2020-11-24,1394388.2809005661
2020-11-25,1393137.0644478928
2020-11-26,1395013.889126903
2020-11-27,1390509.5098972786
2020-11-30,1399768.511647062
2020-12-01,1403939.2331559733
2020-12-02,1404231.183661597
2020-12-03,1415033.3523696775
2020-12-04,1410904.3380758553
2020-12-07,1409569.7071930035
2020-12-08,1411613.36073237
2020-12-09,1424959.6695608865
2020-12-10,1451110.093421761
2020-12-11,1466082.9836387527
2020-12-14,1464456.4022502773
2020-12-15,1457157.6396096824
2020-12-16,1461036.4106129701
2020-12-17,1468210.0516082975
2020-12-18,1452361.3098744343
2020-12-21,1450109.120259622
2020-12-22,1447147.907988295
2020-12-23,1449983.9986143548
2020-12-24,1470837.6061589117
2020-12-25,1460202.2663111878
2020-12-28,1454029.598477999
2020-12-29,1460285.680741366
2020-12-30,1466958.835155624
2020-12-31,1514338.2314968572
2021-01-04,1566472.2503582495
2021-01-05,1562718.6010002294
2021-01-06,1597419.003954372
2021-01-07,1581111.4828545284
2021-01-08,1563052.258720942
2021-01-11,1586241.4703104894
2021-01-12,1579985.3880471224
2021-01-13,1562426.6504946055
2021-01-14,1547954.246858683
2021-01-15,1552500.3333033966
2021-01-18,1541656.4573802268
2021-01-19,1556629.3475972186
2021-01-20,1563427.6236567441
2021-01-21,1571852.481104745
2021-01-22,1574521.7428704486
2021-01-25,1549455.7066018912
2021-01-26,1558089.1001253375
2021-01-27,1543700.1109195934
2021-01-28,1547745.7107832374
2021-01-29,1547453.7602776135
2021-02-01,1560800.0691061302
2021-02-02,1546202.5438249402
2021-02-03,1532439.1628455326
2021-02-04,1556629.3475972186
2021-02-05,1612975.7951826113
2021-02-08,1661731.5296217855
2021-02-09,1663816.890376241
2021-02-10,1647134.0043405956
2021-02-18,1650220.3382571898
2021-02-19,1600213.3873653426
2021-02-22,1592831.2102945694
2021-02-23,1568724.4399730617
2021-02-24,1553709.8425409808
2021-02-25,1538736.9523239888
2021-02-26,1541489.6285198703
2021-03-01,1537444.0286562266
2021-03-02,1542865.966617811
2021-03-03,1520761.1426205807
2021-03-04,1524139.427042799
2021-03-05,1505496.3018979651
2021-03-08,1499573.877355311
2021-03-09,1514296.5242817681
2021-03-10,1520969.6786960263
2021-03-11,1521636.994137452
2021-03-12,1497446.8093857663
2021-03-15,1504078.2565849354
2021-03-16,1516590.4211116694
2021-03-17,1522471.1384392343
2021-03-18,1505829.9596186783
2021-03-19,1511377.0192255303
2021-03-22,1506622.3967053713
2021-03-23,1510250.9244181241
2021-03-24,1519760.1694584424
2021-03-25,1552208.3827977725
2021-03-26,1513712.6232705207
2021-03-29,1504495.3287358263
2021-03-30,1495778.5207822016
2021-03-31,1498781.4402686178
2021-04-01,1505788.252403589
2021-04-02,1489897.8034546366
2021-04-06,1478136.3687995067
2021-04-07,1484934.6448590322
2021-04-08,1473506.867924615
2021-04-09,1456949.1035342368
2021-04-12,1459451.5364395836
2021-04-13,1460285.680741366
2021-04-14,1457366.175685128
2021-04-15,1463038.3569372473
2021-04-16,1472797.8452681
2021-04-19,1471963.7009663177
2021-04-20,1476259.5441204966
2021-04-21,1472922.9669133674
2021-04-22,1477343.9317128134
2021-04-23,1464039.3300993862
2021-04-26,1472797.8452681
2021-04-27,1460243.9735262766
2021-04-28,1471004.4350192682
2021-04-29,1441725.97002671
2021-04-30,1435386.473333165
2021-05-06,1418578.465652252
2021-05-07,1414366.0369282516
2021-05-10,1417952.8574259155
2021-05-11,1423207.9665271437
2021-05-12,1433175.990933442
2021-05-13,1443394.2586302748
2021-05-14,1468210.0516082975
2021-05-17,1469461.268060971
2021-05-18,1463580.5507334059
2021-05-19,1464456.4022502773
2021-05-20,1459743.4869452075
2021-05-21,1460702.752892257
2021-05-24,1472797.8452681
2021-05-25,1508916.2935352726
2021-05-26,1521928.944643076
2021-05-27,1513253.8439045404
2021-05-28,1517007.4932625606
2021-05-31,1514505.0603572137
2021-06-01,1516590.4211116694
2021-06-02,1514505.0603572137
2021-06-03,1523972.5981824426
2021-06-04,1497947.2959668357
2021-06-07,1467959.8083177628
2021-06-08,1461703.7260543958
2021-06-09,1463205.1857976038
2021-06-10,1451068.3862066718
2021-06-11,1440391.3391438588
2021-06-15,1442143.0421776015
2021-06-16,1440599.8752193043
2021-06-17,1439181.8299062743
2021-06-18,1439807.438132611
2021-06-21,1458325.4416321777
2021-06-22,1453946.1840478205
2021-06-23,1444019.8668566116
2021-06-24,1455697.8870815635
2021-06-25,1473631.9895698824
2021-06-28,1469920.0474269511
2021-06-29,1475800.7647545163
2021-06-30,1492400.2363599834
2021-07-01,1473256.62463408
2021-07-02,1474424.4266565754
2021-07-05,1451110.093421761
2021-07-06,1447648.3945693644
2021-07-07,1434844.2795370065
2021-07-08,1427378.688036055
2021-07-09,1429797.7065112237
2021-07-12,1439765.730917522
2021-07-13,1441142.0690154626
2021-07-14,1436095.4959896798
2021-07-15,1429672.5848659563
2021-07-16,1450693.0212708698
2021-07-19,1438180.8567441357
